Rank,Symbol,Momentum,Volatility,Score
1,UBL,0.410459,0.02392,17.1597
2,LTM,0.26894,0.018062,14.8902
3,KRBL,0.309748,0.022087,14.0241
4,ADANIENSOL,0.459817,0.034028,13.5128
5,GSKCONS,0.181305,0.014411,12.5807
6,SOLARINDS,0.174568,0.014298,12.2096
7,GILLETTE,0.095338,0.007837,12.1652
8,JUBLFOOD,0.237322,0.019848,11.9568
9,VAKRANGEE,0.271092,0.023077,11.7475
10,TCS,0.109371,0.009358,11.6869
11,BALKRISIND,0.226613,0.019833,11.4261
12,MPHASIS,0.206001,0.019484,10.5729
13,LTTS,0.182201,0.017305,10.5287
14,BRITANNIA,0.124785,0.011911,10.4761
15,FINCABLES,0.176372,0.016839,10.474
16,INDIANB,0.432342,0.043515,9.9355
17,PAGEIND,0.193526,0.019778,9.7849
18,NBCC,0.261318,0.027049,9.6608
19,EMAMILTD,0.107407,0.011199,9.5906
20,ALKEM,0.107909,0.011921,9.0522
