Rank,Symbol,Momentum,Volatility,Score
1,IPCALAB,0.427059,0.018244,23.4085
2,SYNDIBANK,0.524851,0.02643,19.8579
3,MRF,0.556952,0.028369,19.6327
4,HIMATSEIDE,0.359017,0.019934,18.0104
5,ANDHRABANK,0.446982,0.025272,17.6871
6,DIVISLAB,0.354444,0.022732,15.592
7,POLARIS,0.51552,0.034307,15.0269
8,EXIDEIND,0.410814,0.027736,14.8115
9,CORPBANK,0.384345,0.026113,14.7184
10,UNITDSPR,0.33805,0.023289,14.5155
11,TRENT,0.212053,0.015245,13.9094
12,PNB,0.41137,0.029625,13.8858
13,HTMEDIA,0.272241,0.019687,13.8287
14,GFLLIMITED,0.440794,0.032635,13.5069
15,SUNPHARMA,0.218441,0.017149,12.7375
16,INGVYSYABK,0.466771,0.036761,12.6973
17,ROLTA,0.398086,0.031576,12.6074
18,ZYDUSLIFE,0.216933,0.017241,12.5821
19,SBIN,0.244488,0.019526,12.5211
20,CENTBOP,0.254808,0.022001,11.5819
