Rank,Symbol,Momentum,Volatility,Score
1,CONCOR,0.199747,0.012822,15.5788
2,BBTC,0.459478,0.034553,13.2977
3,AIAENG,0.299671,0.024127,12.4204
4,THERMAX,0.288227,0.023509,12.26
5,INDIANB,0.63528,0.052408,12.1218
6,BPCL,0.789189,0.065399,12.0673
7,HEROMOTOCO,0.267569,0.02234,11.977
8,FEDERALBNK,0.324404,0.030277,10.7145
9,BFUTILITIE,0.439911,0.041158,10.6883
10,GAIL,0.263932,0.024697,10.6867
11,MOTHERSON,0.21472,0.020553,10.4469
12,JETAIRWAYS,0.372075,0.036151,10.2922
13,BANKBARODA,0.429529,0.041977,10.2326
14,JINDALSAW,0.262791,0.025782,10.1928
15,HTMEDIA,0.226231,0.02236,10.1179
16,LICHSGFIN,0.331627,0.033937,9.7718
17,PUNJLLOYD,0.422185,0.043919,9.6128
18,UCOBANK,0.331137,0.035087,9.4375
19,ORIENTBANK,0.33394,0.035442,9.4221
20,ONGC,0.230888,0.024827,9.2997
