Rank,Symbol,Momentum,Volatility,Score
1,JSWENERGY,0.680344,0.026179,25.9881
2,KOTAKBANK,0.279401,0.016288,17.1537
3,TMPV,0.726251,0.042962,16.9047
4,GODREJPROP,0.632003,0.037741,16.7457
5,TATAPOWER,0.761206,0.045594,16.6953
6,INDIANB,0.47893,0.030229,15.8434
7,IRCTC,0.75329,0.048832,15.4261
8,M&MFIN,0.273315,0.017933,15.2411
9,HINDPETRO,0.309079,0.020312,15.2162
10,IOC,0.231857,0.015594,14.8681
11,INDHOTEL,0.473893,0.033035,14.3452
12,TITAN,0.323348,0.023064,14.0198
13,UNIONBANK,0.465672,0.033222,14.0168
14,ONGC,0.357977,0.025636,13.9638
15,CANBK,0.314796,0.023062,13.6501
16,AFFLE,0.387404,0.028392,13.6448
17,RELIANCE,0.192855,0.014298,13.4887
18,NTPC,0.271053,0.020366,13.3091
19,FEDERALBNK,0.291485,0.022938,12.7075
20,SBIN,0.208288,0.016829,12.3769
