Rank,Symbol,Momentum,Volatility,Score
1,THOMASCOOK,0.19587,0.02021,9.6915
2,ASHOKLEY,0.177734,0.018876,9.4159
3,IPCALAB,0.181891,0.020079,9.0587
4,CHOLAFIN,0.144288,0.01873,7.7035
5,CASTROLIND,0.113223,0.015345,7.3785
6,BRITANNIA,0.085313,0.011615,7.3448
7,SRF,0.107666,0.015198,7.0842
8,DMART,0.145788,0.020781,7.0153
9,TV18BRDCST,0.191002,0.029472,6.4808
10,BHARATFIN,0.083687,0.0135,6.1992
11,JYOTHYLAB,0.079676,0.013097,6.0837
12,JUBLFOOD,0.101882,0.017438,5.8427
13,INDIGO,0.095293,0.017153,5.5553
14,TRENT,0.09189,0.018789,4.8906
15,PIDILITIND,0.062588,0.012802,4.8888
16,BAJAJFINSV,0.080348,0.016677,4.818
17,CUB,0.070095,0.015677,4.4713
18,GODREJCP,0.054505,0.012329,4.4209
19,MRF,0.07121,0.016335,4.3592
20,BAJFINANCE,0.083333,0.019444,4.2858
