Rank,Symbol,Momentum,Volatility,Score
1,RANBAXY,0.261649,0.030162,8.6747
2,SUNPHARMA,0.187443,0.036276,5.1672
3,CONCOR,0.066683,0.029872,2.2323
4,GODREJCP,0.072035,0.035864,2.0086
5,ASIANPAINT,0.049735,0.035962,1.383
6,HINDUNILVR,0.039991,0.036104,1.1077
7,HEROMOTOCO,0.027469,0.03288,0.8354
8,JSWDULUX,0.016663,0.021885,0.7614
9,NATIONALUM,0.022609,0.050223,0.4502
10,SATYAMCOMP,0.01569,0.039101,0.4013
11,GLAXO,0.006611,0.028921,0.2286
12,HCLTECH,-0.008405,0.046073,-0.1824
13,HCLTECH,-0.008405,0.046073,-0.1824
14,JUBLPHARMA,-0.004704,0.025674,-0.1832
15,VEDL,-0.015526,0.068829,-0.2256
16,MOTHERSON,-0.017621,0.050248,-0.3507
17,AIAENG,-0.013011,0.032633,-0.3987
18,TATACONSUM,-0.022178,0.044092,-0.503
19,CAIRN,-0.027878,0.04724,-0.5901
20,CIPLA,-0.020486,0.032024,-0.6397
