Rank,Symbol,Momentum,Volatility,Score
1,UPL,0.24956,0.013285,18.7845
2,DBL,0.957583,0.051271,18.6769
3,LICHSGFIN,0.227682,0.012786,17.8073
4,MANAPPURAM,0.373151,0.022012,16.9524
5,PEL,0.331462,0.020457,16.2029
6,CHOLAFIN,0.283776,0.018193,15.5978
7,BATAINDIA,0.272921,0.017652,15.461
8,PIIND,0.222834,0.014672,15.1882
9,BANDHANBNK,0.296342,0.019571,15.1417
10,HDFCBANK,0.139677,0.009273,15.0631
11,RAMCOCEM,0.241921,0.016157,14.9733
12,SHREECEM,0.208235,0.013945,14.9321
13,BAJAJ-AUTO,0.16458,0.011228,14.6584
14,TITAN,0.178501,0.012655,14.1047
15,RBLBANK,0.208437,0.015,13.896
16,GRUH,0.298799,0.022108,13.5156
17,OBEROIRLTY,0.219248,0.016256,13.4872
18,ACC,0.201716,0.015431,13.0721
19,DISHTV,0.617464,0.048022,12.858
20,ICICIGI,0.207408,0.016479,12.5864
