Rank,Symbol,Momentum,Volatility,Score
1,RENUKA,0.540647,0.041688,12.9689
2,NTPC,0.140885,0.017972,7.8392
3,BAJAJHIND,0.314431,0.040347,7.7932
4,ABAN,0.230285,0.03192,7.2145
5,TRIVENI,0.216971,0.036452,5.9523
6,OFSS,0.098852,0.017385,5.686
7,EIDPARRY,0.123335,0.021925,5.6253
8,GMDCLTD,0.128779,0.025922,4.9679
9,APOLLOHOSP,0.089507,0.018336,4.8815
10,SKFINDIA,0.090208,0.022555,3.9994
11,BRITANNIA,0.09716,0.026516,3.6642
12,WOCKPHARMA,0.098439,0.026898,3.6597
13,BEL,0.124556,0.034742,3.5852
14,JSWDULUX,0.055903,0.017454,3.2028
15,ALFALAVAL,0.037087,0.012436,2.9821
16,PUNJABTRAC,0.087339,0.029615,2.9491
17,BIOCON,0.09012,0.032988,2.7319
18,ZEEL,0.054509,0.026456,2.0604
19,BALRAMCHIN,0.046582,0.028395,1.6405
20,MARICO,0.037031,0.022597,1.6387
