Rank,Symbol,Momentum,Volatility,Score
1,HDFCAMC,0.214456,0.017691,12.122
2,TATACONSUM,0.307319,0.025452,12.0744
3,ATUL,0.158233,0.013264,11.9297
4,TITAN,0.172693,0.015214,11.351
5,FRETAIL,0.1519,0.01397,10.8735
6,BEL,0.274788,0.027265,10.0786
7,CUB,0.095178,0.009763,9.7493
8,BAJAJHLDNG,0.122857,0.012993,9.4557
9,TRENT,0.205111,0.021728,9.4401
10,BAJFINANCE,0.175719,0.019005,9.2458
11,FEDERALBNK,0.150133,0.016819,8.9264
12,GODREJPROP,0.221721,0.025569,8.6713
13,SBIN,0.172319,0.020017,8.6086
14,LICHSGFIN,0.136643,0.016034,8.5222
15,PFC,0.175131,0.020887,8.3849
16,BAJAJFINSV,0.124795,0.014926,8.3611
17,SRF,0.171467,0.020734,8.27
18,WHIRLPOOL,0.139657,0.017153,8.1418
19,RECLTD,0.139696,0.017735,7.877
20,LT,0.143109,0.018179,7.8722
