Rank,Symbol,Momentum,Volatility,Score
1,ESSAROIL,4.873934,0.102084,47.7444
2,GODREJIND,1.38615,0.037464,36.9993
3,MRPL,1.318901,0.071648,18.4079
4,GOLDTECH,0.512054,0.028088,18.2302
5,NLCINDIA,1.043874,0.057394,18.1879
6,JINDALSTEL,1.177194,0.072805,16.1692
7,IOC,0.558096,0.036088,15.4648
8,LITL,0.7509,0.048787,15.3913
9,GSPL,0.70318,0.045744,15.372
10,JPASSOCIAT,0.652352,0.045937,14.2011
11,JPPOWER,0.621233,0.043954,14.1337
12,INDUSINDBK,0.717608,0.051263,13.9984
13,VIJAYABANK,0.538977,0.038635,13.9504
14,ENGINERSIN,0.745864,0.053809,13.8613
15,IOB,0.40888,0.029572,13.8268
16,TATAINVEST,0.204896,0.014982,13.6765
17,RNRL,0.88193,0.065489,13.4669
18,UCOBANK,0.487864,0.03686,13.2355
19,JMFINANCIL,0.552511,0.041992,13.1576
20,EIHOTEL,0.348952,0.026931,12.9573
