Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.878112,0.021361,41.1074
2,IDEA,2.287879,0.080886,28.2851
3,JUBLPHARMA,0.760803,0.03669,20.7359
4,AUROPHARMA,0.731747,0.039935,18.3236
5,FCONSUMER,0.672,0.039385,17.0623
6,GLENMARK,0.621038,0.040082,15.494
7,LTM,0.349516,0.023055,15.1599
8,HEG,0.580666,0.03907,14.8621
9,ENDURANCE,0.428352,0.02905,14.7452
10,BAYERCROP,0.399067,0.028044,14.2301
11,ATGL,0.451456,0.032232,14.0064
12,STRTECH,0.455662,0.033455,13.62
13,ESCORTS,0.376297,0.027724,13.5728
14,FRETAIL,0.575849,0.042603,13.5166
15,SYNGENE,0.290288,0.022684,12.7968
16,ADANIPORTS,0.375744,0.029468,12.7511
17,GMRAIRPORT,0.272455,0.021423,12.7181
18,AIAENG,0.380845,0.030883,12.3319
19,GODREJIND,0.390183,0.032503,12.0045
20,IOB,0.485915,0.041426,11.7298
