Rank,Symbol,Momentum,Volatility,Score
1,RAJESHEXPO,0.235857,0.009068,26.0091
2,EIHOTEL,0.383981,0.017286,22.2129
3,KOTAKBANK,0.205559,0.01126,18.2561
4,MOTHERSON,0.294416,0.016233,18.1374
5,PEL,0.474834,0.026229,18.1033
6,MOTILALOFS,0.526507,0.03016,17.4568
7,HDFCBANK,0.166762,0.009772,17.0655
8,MRF,0.27149,0.016335,16.6205
9,LICHSGFIN,0.246486,0.015024,16.4058
10,HINDUNILVR,0.201397,0.01252,16.0861
11,QUESS,0.306304,0.01909,16.0451
12,VOLTAS,0.359237,0.023301,15.4172
13,TVSMOTOR,0.22685,0.015314,14.8135
14,VAKRANGEE,0.117124,0.008384,13.9704
15,MARUTI,0.187062,0.013393,13.9674
16,INDIGO,0.261379,0.018785,13.9144
17,IIFL,0.335221,0.024231,13.8343
18,LT,0.219497,0.015921,13.7866
19,IBULHSGFIN,0.251498,0.018244,13.7855
20,PRESTIGE,0.386042,0.028729,13.4372
