Rank,Symbol,Momentum,Volatility,Score
1,CENTBOP,2.353488,0.024839,94.7515
2,PATELENG,0.578041,0.015709,36.797
3,BALRAMCHIN,0.74605,0.024476,30.4808
4,BAJAJHIND,0.77193,0.027365,28.209
5,BEML,0.796019,0.028513,27.9178
6,BHEL,0.500623,0.018448,27.1376
7,TMPV,0.55457,0.021307,26.0276
8,GVPIL,0.822577,0.033235,24.7505
9,3MINDIA,0.673239,0.0292,23.0559
10,ASTRAZEN,0.543479,0.025725,21.1266
11,IVRCLINFRA,0.452009,0.021989,20.5565
12,MARUTI,0.462538,0.02297,20.1363
13,INDHOTEL,0.40596,0.020871,19.4514
14,SHREECEM,0.480271,0.025556,18.7929
15,BRITANNIA,0.324418,0.017935,18.0884
16,VOLTAS,0.558138,0.03088,18.0746
17,ITC,0.316692,0.017777,17.8149
18,M&M,0.297924,0.016982,17.5438
19,GILLETTE,0.377721,0.02156,17.5193
20,NTPC,0.288078,0.016775,17.1729
