Rank,Symbol,Momentum,Volatility,Score
1,DLF,0.470793,0.016257,28.9598
2,COROMANDEL,0.277202,0.010232,27.0926
3,TMPV,0.469412,0.022983,20.4239
4,PFIZER,0.273802,0.014725,18.5939
5,BIOCON,0.340669,0.018364,18.5504
6,SRF,0.242843,0.013418,18.0985
7,NMDC,0.378253,0.021253,17.7976
8,HDFC,0.200526,0.011385,17.6129
9,RELAXO,0.233229,0.013614,17.1317
10,ICICIBANK,0.223063,0.013283,16.7931
11,MOTHERSON,0.376164,0.023118,16.2713
12,BALKRISIND,0.278401,0.01793,15.5273
13,ABBOTINDIA,0.2344,0.015737,14.8945
14,EICHERMOT,0.24898,0.016869,14.7596
15,GUJENERGY,0.310415,0.021331,14.5522
16,CRISIL,0.340795,0.02433,14.0069
17,IGL,0.226801,0.016199,14.0009
18,ADANIENSOL,0.412797,0.029602,13.9449
19,ICICIGI,0.172295,0.012513,13.7693
20,JINDALSTEL,0.567817,0.041459,13.6958
