Rank,Symbol,Momentum,Volatility,Score
1,WELSPUNIND,0.363556,0.027716,13.1174
2,VAKRANGEE,0.207813,0.015937,13.0399
3,VEDL,0.25641,0.024085,10.6462
4,BEL,0.163772,0.0167,9.8069
5,POWERGRID,0.138147,0.014357,9.6223
6,NATIONALUM,0.393996,0.041639,9.4621
7,ADANIENT,0.00075,8.3e-05,9.0156
8,ADANIPOWER,0.270567,0.030619,8.8367
9,HCLTECH,0.12337,0.014292,8.6324
10,HINDZINC,0.166634,0.01934,8.6159
11,HINDALCO,0.214166,0.024901,8.6007
12,NTPC,0.113957,0.013582,8.3906
13,SAIL,0.178674,0.021595,8.2741
14,JSWSTEEL,0.170389,0.020886,8.1582
15,CESC,0.109476,0.014381,7.6126
16,TATAELXSI,0.149902,0.019977,7.5037
17,SUZLON,0.155116,0.02076,7.4717
18,TATASTEEL,0.138981,0.019225,7.2291
19,TORNTPOWER,0.122331,0.017792,6.8756
20,IGL,0.093602,0.014148,6.6159
