Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.392255,0.033817,11.5993
2,HINDALCO,0.218287,0.020557,10.6186
3,NATIONALUM,0.245692,0.027886,8.8107
4,CHOLAFIN,0.158323,0.025169,6.2904
5,SUNPHARMA,0.097806,0.016477,5.9359
6,MARUTI,0.128814,0.022444,5.7394
7,SCHAEFFLER,0.138942,0.026427,5.2575
8,ONGC,0.10123,0.020187,5.0147
9,SRF,0.126295,0.025652,4.9234
10,BANKBARODA,0.147915,0.0303,4.8816
11,BAJAJ-AUTO,0.070579,0.017052,4.1389
12,EICHERMOT,0.07335,0.018207,4.0288
13,ADANIENSOL,0.089113,0.024626,3.6187
14,AXISBANK,0.074603,0.021113,3.5335
15,SIEMENS,0.066838,0.019503,3.427
16,SUVENPHAR,0.071868,0.0268,2.6816
17,PAGEIND,0.060945,0.023324,2.6129
18,PIDILITIND,0.048221,0.018765,2.5697
19,JSWENERGY,0.061661,0.024115,2.5569
20,FEDERALBNK,0.059853,0.025649,2.3335
