Rank,Symbol,Momentum,Volatility,Score
1,63MOONS,1.003989,0.035565,28.2296
2,APOLLOTYRE,0.499046,0.01948,25.6182
3,CONCOR,0.333196,0.017141,19.438
4,PAGEIND,0.248677,0.014665,16.9569
5,BAJAJHLDNG,0.150745,0.00894,16.8611
6,SHREECEM,0.29697,0.017636,16.8385
7,NAUKRI,0.407213,0.024703,16.4847
8,BPCL,0.382456,0.023858,16.0306
9,MUTHOOTFIN,0.55576,0.037029,15.0088
10,VOLTAS,0.372774,0.025223,14.7792
11,ZYDUSLIFE,0.259468,0.018017,14.4011
12,LT,0.205512,0.014424,14.2475
13,HINDPETRO,0.685512,0.048479,14.1404
14,IOC,0.318868,0.022833,13.9653
15,AUROPHARMA,0.307761,0.023031,13.3631
16,ULTRACEMCO,0.213565,0.016537,12.9142
17,ENGINERSIN,0.292091,0.022936,12.7352
18,ACC,0.229104,0.018,12.7277
19,CUMMINSIND,0.255816,0.020941,12.2161
20,BHARATFORG,0.245398,0.021896,11.2073
