Rank,Symbol,Momentum,Volatility,Score
1,COLPAL,0.366278,0.020286,18.0557
2,BERGEPAINT,0.38169,0.022166,17.2194
3,ASIANPAINT,0.312036,0.02075,15.038
4,DMART,0.32853,0.024724,13.2878
5,HDFCAMC,0.347461,0.027286,12.734
6,BATAINDIA,0.212148,0.017891,11.8579
7,GLAXO,0.180093,0.015988,11.2645
8,HDFCLIFE,0.240256,0.022608,10.6272
9,PIDILITIND,0.224087,0.021185,10.5775
10,WHIRLPOOL,0.186567,0.018624,10.0174
11,ALKEM,0.151022,0.015107,9.9965
12,DABUR,0.112881,0.011887,9.4958
13,INDIGO,0.17121,0.019437,8.8086
14,ICICIPRULI,0.17364,0.019759,8.7877
15,NATCOPHARM,0.120477,0.013742,8.7672
16,GSPL,0.11909,0.014317,8.3183
17,TORNTPHARM,0.090666,0.011048,8.2068
18,SBILIFE,0.144857,0.019527,7.4184
19,HINDUNILVR,0.129592,0.017596,7.365
20,GSKCONS,0.124211,0.016928,7.3376
