Rank,Symbol,Momentum,Volatility,Score
1,MARUTI,0.312305,0.013419,23.2733
2,JUBLPHARMA,0.939997,0.041095,22.8738
3,NBCC,0.301706,0.01504,20.0605
4,MRF,0.447439,0.022371,20.0006
5,AJANTPHARM,0.28751,0.014466,19.8744
6,CENTURYTEX,0.386227,0.022361,17.2725
7,CAIRN,0.352146,0.02045,17.22
8,BALKRISIND,0.4962,0.029035,17.0897
9,BERGEPAINT,0.307351,0.018391,16.7121
10,SRF,0.346947,0.021495,16.1411
11,RECLTD,0.320889,0.019926,16.104
12,EICHERMOT,0.27373,0.017407,15.7251
13,CANBK,0.365287,0.023588,15.4864
14,WHIRLPOOL,0.221615,0.015172,14.6072
15,HINDZINC,0.261692,0.018033,14.5118
16,BAJAJFINSV,0.30522,0.021071,14.4853
17,BIOCON,0.253609,0.017594,14.4149
18,SUNTV,0.354471,0.025171,14.0823
19,APOLLOTYRE,0.404534,0.028765,14.0632
20,IGL,0.257882,0.018362,14.044
