Rank,Symbol,Momentum,Volatility,Score
1,BIOCON,0.509792,0.023192,21.9809
2,TECHM,0.283121,0.013222,21.4134
3,MINDTREE,0.427848,0.02543,16.8246
4,INFY,0.192457,0.011796,16.316
5,LTM,0.346238,0.022146,15.6346
6,PFIZER,0.25197,0.01617,15.5825
7,JINDALSTEL,0.579732,0.037583,15.4255
8,JUBLPHARMA,0.481668,0.033821,14.2417
9,VBL,0.331497,0.02711,12.2279
10,ABB,0.207246,0.0171,12.1198
11,SYNGENE,0.182892,0.017071,10.7138
12,OFSS,0.155146,0.014684,10.5654
13,BLUEDART,0.167021,0.016066,10.3958
14,LTTS,0.436117,0.043058,10.1285
15,CRISIL,0.096593,0.009548,10.1166
16,HCLTECH,0.133798,0.013411,9.9769
17,MPHASIS,0.176883,0.018655,9.4815
18,THERMAX,0.21293,0.022474,9.4746
19,LT,0.121515,0.013569,8.9555
20,ADANIENT,0.002973,0.000337,8.8285
