Rank,Symbol,Momentum,Volatility,Score
1,TATACOMM,1.584674,0.03176,49.8959
2,AUROPHARMA,0.987892,0.020871,47.3343
3,JUBLPHARMA,1.560369,0.037246,41.8937
4,ADANIGREEN,1.341073,0.033612,39.8984
5,SYNGENE,0.666393,0.019365,34.4128
6,M&M,0.94136,0.028242,33.3319
7,JINDALSTEL,1.193594,0.038969,30.6296
8,BAYERCROP,0.86206,0.028695,30.0421
9,LUPIN,0.545635,0.018503,29.4893
10,IDEA,2.295082,0.077997,29.4252
11,BRITANNIA,0.378287,0.013011,29.0747
12,CIPLA,0.561813,0.019796,28.3794
13,BALKRISIND,0.591682,0.020957,28.2333
14,LTM,0.409768,0.014672,27.9277
15,RELIANCE,0.629284,0.022555,27.9005
16,IDBI,1.518135,0.055404,27.4014
17,VEDL,1.073791,0.039898,26.9135
18,ESCORTS,0.738059,0.027627,26.715
19,ISEC,0.752935,0.028218,26.6831
20,TATACONSUM,0.395714,0.014873,26.6066
