Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,1.383442,0.021361,64.7637
2,CIPLA,0.508741,0.019419,26.1975
3,ZYDUSLIFE,0.441062,0.019579,22.5278
4,IDEA,1.7125,0.080886,21.1717
5,LUPIN,0.425708,0.023163,18.3791
6,AUROPHARMA,0.690961,0.039935,17.3023
7,DRREDDY,0.343405,0.021497,15.9743
8,RELIANCE,0.411111,0.027295,15.0618
9,SUNPHARMA,0.268972,0.019995,13.452
10,GLENMARK,0.509494,0.040082,12.7112
11,BIOCON,0.295515,0.02364,12.5004
12,MARICO,0.262169,0.021092,12.4298
13,SYNGENE,0.266725,0.022684,11.7581
14,APLLTD,0.37115,0.03761,9.8684
15,BAYERCROP,0.272679,0.028044,9.7233
16,NIACL,0.312564,0.035163,8.8889
17,JUBLPHARMA,0.312336,0.03669,8.5128
18,STRTECH,0.26347,0.033455,7.8752
19,ESCORTS,0.215069,0.027724,7.7574
20,TATACONSUM,0.165253,0.023593,7.0044
