Rank,Symbol,Momentum,Volatility,Score
1,BAJFINANCE,0.277567,0.019516,14.2226
2,SBICARD,0.192121,0.01971,9.7472
3,BAJAJFINSV,0.1895,0.019792,9.5744
4,IGL,0.231804,0.024471,9.4725
5,UPL,0.185963,0.020794,8.9433
6,SRF,0.226887,0.029093,7.7987
7,MUTHOOTFIN,0.153908,0.019877,7.7429
8,MARUTI,0.112807,0.016275,6.9315
9,BSE,0.232736,0.037489,6.2082
10,BAJAJHLDNG,0.166179,0.026826,6.1947
11,SHREECEM,0.089324,0.016363,5.4588
12,MEDANTA,0.149188,0.027465,5.4319
13,KOTAKBANK,0.106387,0.020098,5.2933
14,SUNDARMFIN,0.171291,0.035156,4.8723
15,LLOYDSME,0.148196,0.03089,4.7975
16,CHOLAFIN,0.121723,0.027026,4.5039
17,WIPRO,0.081673,0.020168,4.0497
18,JKCEMENT,0.070566,0.018273,3.8618
19,JUBLFOOD,0.07416,0.023993,3.0909
20,TATACONSUM,0.047306,0.016213,2.9178
