Rank,Symbol,Momentum,Volatility,Score
1,LTF,0.563359,0.023801,23.6697
2,TATASTEEL,0.306814,0.016316,18.8048
3,VEDL,0.393083,0.021542,18.2476
4,BAJAJHLDNG,0.3326,0.019252,17.2759
5,RELIANCE,0.225934,0.013195,17.1233
6,HINDZINC,0.283966,0.016742,16.9611
7,FRETAIL,0.464739,0.028458,16.3309
8,JSWSTEEL,0.287365,0.017598,16.3296
9,JUBLFOOD,0.430639,0.026436,16.2897
10,AMBUJACEM,0.201915,0.012736,15.8537
11,RAJESHEXPO,0.184743,0.01197,15.4335
12,GRUH,0.288859,0.019881,14.5291
13,BAJFINANCE,0.319853,0.022227,14.3904
14,BRITANNIA,0.17072,0.011885,14.364
15,BATAINDIA,0.240719,0.016798,14.33
16,PCJEWELLER,0.368689,0.02731,13.5002
17,BAJAJFINSV,0.260724,0.019905,13.0981
18,PFIZER,0.093576,0.007373,12.6912
19,BHARATFIN,0.243553,0.020321,11.9851
20,HINDPETRO,0.374354,0.031503,11.883
