Rank,Symbol,Momentum,Volatility,Score
1,HDFCBANK,0.181981,0.007506,24.245
2,RAJESHEXPO,0.183672,0.008002,22.952
3,IIFL,0.555305,0.024844,22.3513
4,PEL,0.509863,0.024121,21.1375
5,TVSMOTOR,0.240116,0.012483,19.2347
6,MOTILALOFS,0.647141,0.033904,19.0876
7,MARUTI,0.208378,0.01185,17.5853
8,QUESS,0.301212,0.018991,15.8605
9,GODREJPROP,0.412528,0.027301,15.1104
10,HINDUNILVR,0.215701,0.014478,14.8985
11,VAKRANGEE,0.26171,0.017672,14.8093
12,COROMANDEL,0.341063,0.023106,14.7608
13,PIDILITIND,0.192103,0.013174,14.5824
14,MUTHOOTFIN,0.274113,0.018815,14.5689
15,KOTAKBANK,0.146315,0.010271,14.2453
16,GODREJIND,0.247118,0.017357,14.2371
17,TTKPRESTIG,0.162642,0.011634,13.9803
18,KARURVYSYA,0.30826,0.022058,13.9749
19,LICHSGFIN,0.226263,0.016554,13.6682
20,ENDURANCE,0.221256,0.016222,13.6395
