Rank,Symbol,Momentum,Volatility,Score
1,HDFCAMC,0.344025,0.017691,19.4458
2,HDFCLIFE,0.226024,0.015232,14.8392
3,BAJAJFINSV,0.211395,0.014926,14.1633
4,SBILIFE,0.240487,0.018387,13.0792
5,SRF,0.266188,0.020734,12.8385
6,TATACONSUM,0.322383,0.025452,12.6662
7,AUBANK,0.182421,0.015643,11.6615
8,BAJFINANCE,0.216529,0.019005,11.3931
9,WIPRO,0.101027,0.009058,11.1529
10,TITAN,0.168893,0.015214,11.1012
11,ABB,0.217667,0.020638,10.5469
12,TRENT,0.218431,0.021728,10.0531
13,SHREECEM,0.16891,0.01696,9.9594
14,GILLETTE,0.13367,0.014602,9.1544
15,GODREJPROP,0.232614,0.025569,9.0974
16,KOTAKBANK,0.106857,0.01228,8.7015
17,TCS,0.112682,0.013533,8.3262
18,ATUL,0.110042,0.013264,8.2964
19,ULTRACEMCO,0.139433,0.016821,8.2894
20,SOLARINDS,0.16407,0.020227,8.1116
