Rank,Symbol,Momentum,Volatility,Score
1,RELINFRA,1.313548,0.038874,33.7901
2,VEDL,0.764615,0.028199,27.1152
3,UCOBANK,0.727092,0.029698,24.483
4,RELIANCE,0.463415,0.02102,22.046
5,RELIANCE,0.463415,0.02102,22.046
6,JMFINANCIL,0.627824,0.029104,21.5715
7,ADANIENT,0.013934,0.000658,21.181
8,SAIL,0.474582,0.023028,20.6094
9,JINDALSTEL,0.781063,0.04047,19.2996
10,THERMAX,0.313859,0.017017,18.4442
11,NLCINDIA,0.67926,0.037778,17.9804
12,EXIDEIND,0.419321,0.023477,17.8609
13,BHEL,0.367309,0.021063,17.4384
14,JPPOWER,0.97166,0.055949,17.3668
15,TORNTPOWER,0.83464,0.048364,17.2574
16,UNITDSPR,0.450265,0.026352,17.0864
17,RNRL,1.146953,0.07009,16.364
18,MRPL,0.620813,0.038193,16.2546
19,GRASIM,0.258275,0.016103,16.0386
20,LT,0.297409,0.018969,15.6784
