Rank,Symbol,Momentum,Volatility,Score
1,INFY,0.259335,0.009928,26.1225
2,TCS,0.215719,0.010334,20.8749
3,HCLTECH,0.259685,0.01585,16.3842
4,WOCKPHARMA,0.298887,0.020434,14.6268
5,CONCOR,0.147218,0.013219,11.1372
6,BLUEDART,0.172848,0.017604,9.8187
7,ITC,0.083407,0.008912,9.3587
8,ASIANPAINT,0.12697,0.013571,9.3561
9,SUNPHARMA,0.107379,0.01152,9.3209
10,BERGEPAINT,0.239048,0.027288,8.7601
11,KANSAINER,0.097423,0.011366,8.5717
12,GSKCONS,0.102778,0.012182,8.4368
13,TECHM,0.127264,0.016187,7.8623
14,PIDILITIND,0.156833,0.02046,7.6653
15,PEL,0.125301,0.016394,7.6431
16,DABUR,0.101748,0.014996,6.785
17,WIPRO,0.083599,0.012688,6.5886
18,NAUKRI,0.046625,0.007227,6.4511
19,IGL,0.098232,0.016675,5.8908
20,ONGC,0.103824,0.017774,5.8415
