Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.439989,0.012444,35.3585
2,IDFCFIRSTB,0.384396,0.022041,17.4401
3,JUBLPHARMA,0.491144,0.034079,14.4119
4,MRF,0.387031,0.028646,13.5109
5,SYNGENE,0.310182,0.025992,11.9336
6,IGL,0.217456,0.01877,11.5852
7,GAIL,0.173351,0.017247,10.0511
8,CANBK,0.243557,0.025408,9.5858
9,BALKRISIND,0.297699,0.032122,9.2678
10,VEDL,0.300072,0.032774,9.1558
11,ONGC,0.171769,0.019114,8.9865
12,OIL,0.097885,0.01124,8.7086
13,TATACOMM,0.25936,0.030286,8.5637
14,PNB,0.261827,0.031633,8.2771
15,TVSMOTOR,0.160655,0.020771,7.7346
16,LALPATHLAB,0.198816,0.025995,7.6481
17,BPCL,0.11559,0.01579,7.3204
18,CAIRN,0.170255,0.025183,6.7608
19,SOLARINDS,0.084045,0.012651,6.6431
20,HINDPETRO,0.127171,0.019592,6.4912
