Rank,Symbol,Momentum,Volatility,Score
1,IPCALAB,0.418254,0.018244,22.9259
2,EXIDEIND,0.628512,0.027736,22.6604
3,DIVISLAB,0.50118,0.022732,22.0469
4,ABIRLANUVO,0.367239,0.016958,21.6561
5,PEL,0.495124,0.023564,21.0122
6,INDIACEM,0.497797,0.023935,20.7978
7,MRF,0.555358,0.028369,19.5765
8,ZYDUSLIFE,0.324501,0.017241,18.821
9,POLARIS,0.643014,0.034307,18.7432
10,EIHOTEL,0.278538,0.015193,18.3328
11,ROLTA,0.574353,0.031576,18.1898
12,ABAN,0.520786,0.028987,17.9663
13,GESHIP,0.418346,0.023598,17.7277
14,APOLLOTYRE,0.422269,0.024541,17.2068
15,HMT,0.551807,0.032312,17.0774
16,OFSS,0.472979,0.028319,16.702
17,INFY,0.29569,0.017732,16.6756
18,SUNPHARMA,0.28256,0.017149,16.4764
19,PGHH,0.225923,0.013927,16.2219
20,CESC,0.317496,0.020389,15.5716
