Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,1.007546,0.032129,31.3595
2,MINDTREE,0.670769,0.028377,23.638
3,ATGL,0.535739,0.024689,21.6996
4,IRCTC,1.0137,0.048832,20.7589
5,RELIANCE,0.278538,0.014298,19.4815
6,TECHM,0.353839,0.01819,19.4528
7,JSWENERGY,0.50772,0.026179,19.3941
8,BAJAJFINSV,0.351271,0.018359,19.1332
9,TATAELXSI,0.444603,0.023906,18.5977
10,SRF,0.447449,0.02439,18.3455
11,TATAPOWER,0.832439,0.045594,18.2577
12,TITAN,0.394986,0.023064,17.1259
13,KOTAKBANK,0.278836,0.016288,17.119
14,IOC,0.257335,0.015594,16.502
15,UNITDSPR,0.293871,0.018289,16.0686
16,HDFCBANK,0.16739,0.010486,15.9627
17,TMPV,0.684525,0.042962,15.9335
18,LTM,0.50446,0.031878,15.825
19,BAJFINANCE,0.23756,0.015324,15.5027
20,HDFC,0.193102,0.012518,15.4263
