Rank,Symbol,Momentum,Volatility,Score
1,WIPRO,0.24346,0.00997,24.4181
2,LTTS,0.427368,0.019603,21.8011
3,RELIANCE,0.309633,0.015137,20.455
4,TCS,0.179518,0.011425,15.7123
5,HCLTECH,0.174603,0.012686,13.764
6,SANOFI,0.219738,0.016248,13.5237
7,ADANIPOWER,0.540453,0.042269,12.7862
8,DIVISLAB,0.248001,0.021728,11.414
9,APLLTD,0.232005,0.021201,10.9431
10,ABB,0.193229,0.017952,10.7636
11,ACC,0.175889,0.016525,10.6441
12,AXISBANK,0.197169,0.019067,10.341
13,ABFRL,0.334969,0.033278,10.0658
14,ITC,0.131914,0.01311,10.0621
15,ONGC,0.13955,0.0143,9.7589
16,JSWSTEEL,0.217773,0.022513,9.6732
17,AIAENG,0.166732,0.017862,9.3345
18,AUROPHARMA,0.235499,0.025387,9.2763
19,3MINDIA,0.139242,0.015655,8.8946
20,BATAINDIA,0.157807,0.018035,8.7498
