Rank,Symbol,Momentum,Volatility,Score
1,TVSMOTOR,0.315207,0.015794,19.9579
2,M&M,0.345168,0.020653,16.7126
3,ENDURANCE,0.312168,0.019813,15.756
4,HEROMOTOCO,0.261036,0.019061,13.6948
5,VBL,0.268854,0.021367,12.5825
6,EICHERMOT,0.222922,0.018756,11.8857
7,BLUEDART,0.240375,0.022039,10.9068
8,AIAENG,0.316964,0.029157,10.871
9,HINDUNILVR,0.157261,0.018498,8.5013
10,MRF,0.132378,0.016257,8.1429
11,SCHAEFFLER,0.175991,0.021648,8.1295
12,ABB,0.17252,0.021583,7.9932
13,MARUTI,0.138985,0.017456,7.9618
14,BRITANNIA,0.133074,0.016792,7.9246
15,PHOENIXLTD,0.187477,0.023975,7.8195
16,COROMANDEL,0.181169,0.024748,7.3205
17,TIINDIA,0.179027,0.027901,6.4166
18,ITC,0.094417,0.015303,6.17
19,ASHOKLEY,0.137485,0.022565,6.0929
20,SUMICHEM,0.153909,0.027401,5.6168
