Rank,Symbol,Momentum,Volatility,Score
1,SUZLON,0.793857,0.027237,29.1463
2,COLPAL,0.306589,0.011063,27.7138
3,EMAMILTD,0.519865,0.020373,25.5174
4,COROMANDEL,0.354272,0.015108,23.4498
5,OFSS,0.446683,0.020495,21.7944
6,ICICIGI,0.282329,0.013079,21.5868
7,SUNPHARMA,0.212199,0.009989,21.2425
8,LALPATHLAB,0.262399,0.012759,20.5663
9,HINDUNILVR,0.17515,0.008891,19.7003
10,ATUL,0.330523,0.017404,18.9912
11,PAYTM,0.62071,0.032724,18.9681
12,TRENT,0.505394,0.027125,18.6321
13,INFY,0.269282,0.014454,18.6306
14,DIXON,0.458759,0.025054,18.3108
15,KALYANKJIL,0.463287,0.025581,18.1107
16,FEDERALBNK,0.24725,0.014647,16.8803
17,TORNTPHARM,0.255991,0.015231,16.8073
18,LUPIN,0.305653,0.01843,16.5846
19,HCLTECH,0.223093,0.013491,16.5368
20,AUROPHARMA,0.259787,0.0159,16.3384
