Rank,Symbol,Momentum,Volatility,Score
1,TORNTPOWER,0.520341,0.02173,23.9462
2,ADANIENSOL,0.740064,0.033911,21.8235
3,BRITANNIA,0.214562,0.010077,21.2915
4,BATAINDIA,0.400785,0.01887,21.2393
5,FINCABLES,0.315464,0.016344,19.302
6,GILLETTE,0.139061,0.007443,18.6842
7,TVSMOTOR,0.211603,0.011684,18.1104
8,IGL,0.368957,0.020817,17.7237
9,PCJEWELLER,0.393644,0.022725,17.3221
10,TATACONSUM,0.35403,0.021199,16.7002
11,TATASTEEL,0.254804,0.015445,16.4975
12,KRBL,0.353104,0.021552,16.3841
13,OIL,0.310851,0.020702,15.0154
14,TECHM,0.206485,0.013946,14.8056
15,FRETAIL,0.286775,0.020084,14.2784
16,MOTILALOFS,0.30592,0.022144,13.8149
17,BAJAJHLDNG,0.217295,0.016115,13.4844
18,GAIL,0.272435,0.020488,13.2975
19,GODREJPROP,0.306863,0.023563,13.023
20,MGL,0.223042,0.017355,12.8519
