Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.923777,0.024495,37.7124
2,PIDILITIND,0.298481,0.01132,26.3685
3,SKFINDIA,0.406475,0.016358,24.8481
4,ADANIENT,0.058531,0.002532,23.1158
5,TVSMOTOR,0.393029,0.017507,22.45
6,ATGL,0.46738,0.022086,21.1615
7,OBEROIRLTY,0.35611,0.017177,20.7324
8,GRASIM,0.270069,0.013182,20.4884
9,ABB,0.44014,0.021793,20.196
10,INDHOTEL,0.288306,0.014555,19.8086
11,JKCEMENT,0.289792,0.014984,19.3397
12,HONAUT,0.368465,0.019123,19.268
13,ITC,0.15575,0.008302,18.7601
14,ASTRAL,0.27337,0.015183,18.0052
15,TORNTPOWER,0.269955,0.015245,17.7074
16,FEDERALBNK,0.307819,0.017391,17.6997
17,RECLTD,0.23929,0.013709,17.4547
18,BEL,0.313887,0.018577,16.8962
19,SCHAEFFLER,0.379363,0.023254,16.3139
20,PIIND,0.277498,0.01701,16.3136
