Rank,Symbol,Momentum,Volatility,Score
1,GODREJPROP,0.149725,0.017083,8.7648
2,PFIZER,0.059926,0.009777,6.1292
3,GRASIM,0.071742,0.013554,5.293
4,MOTHERSON,0.114481,0.027844,4.1116
5,OPTOCIRCUI,0.093032,0.022773,4.0853
6,MARICO,0.07922,0.021946,3.6098
7,CAIRN,0.053989,0.015582,3.4647
8,SANOFI,0.044928,0.014812,3.0333
9,CRISIL,0.029713,0.009859,3.0137
10,AMTEKAUTO,0.089112,0.030211,2.9496
11,SIEMENS,0.081562,0.027898,2.9236
12,LICHSGFIN,0.078189,0.027068,2.8886
13,POWERGRID,0.025601,0.010155,2.5209
14,JINDALSAW,0.064661,0.025948,2.492
15,BAJAJFINSV,0.100159,0.042744,2.3432
16,NATIONALUM,0.058284,0.02489,2.3417
17,FORTIS,0.039222,0.017712,2.2145
18,BANKINDIA,0.055234,0.026273,2.1023
19,HINDZINC,0.040154,0.01923,2.088
20,M&MFIN,0.053139,0.025674,2.0697
