Rank,Symbol,Momentum,Volatility,Score
1,JUBLFOOD,0.326185,0.017438,18.7058
2,TECHM,0.272709,0.01994,13.6764
3,ASHOKLEY,0.248209,0.018876,13.1496
4,MINDTREE,0.334981,0.029264,11.4469
5,GODREJCP,0.1309,0.012329,10.6173
6,BHARATFIN,0.121163,0.0135,8.9753
7,GRUH,0.216872,0.024479,8.8595
8,INFY,0.100237,0.011898,8.4245
9,INDUSINDBK,0.11131,0.013219,8.4204
10,HEXAWARE,0.213084,0.02667,7.9896
11,DMART,0.15959,0.020781,7.6795
12,MPHASIS,0.147037,0.020623,7.1298
13,LTM,0.235333,0.033229,7.0821
14,HCLTECH,0.114715,0.016369,7.0081
15,SANOFI,0.088707,0.012878,6.8885
16,BRITANNIA,0.077835,0.011615,6.701
17,TCS,0.099807,0.015012,6.6484
18,TITAN,0.107514,0.016269,6.6083
19,KOTAKBANK,0.096605,0.014815,6.5209
20,INDHOTEL,0.151477,0.02353,6.4377
