Rank,Symbol,Momentum,Volatility,Score
1,RANBAXY,0.130631,0.030162,4.3309
2,ASIANPAINT,0.152964,0.035962,4.2535
3,SUNPHARMA,0.135697,0.036276,3.7407
4,M&MFIN,0.11382,0.03106,3.6645
5,NATIONALUM,0.112089,0.050223,2.2318
6,HINDUNILVR,0.06596,0.036104,1.827
7,KTKBANK,0.055177,0.032058,1.7212
8,CAIRN,0.047466,0.04724,1.0048
9,JSWDULUX,0.018395,0.021885,0.8406
10,GODREJCP,0.014775,0.035864,0.412
11,HEROMOTOCO,0.013441,0.03288,0.4088
12,INGVYSYABK,0.009315,0.03179,0.293
13,JUBLPHARMA,0.004418,0.025674,0.1721
