Rank,Symbol,Momentum,Volatility,Score
1,JSWENERGY,0.945549,0.035478,26.6517
2,INFY,0.239971,0.009225,26.013
3,DMART,0.214262,0.008772,24.4254
4,MINDTREE,0.515291,0.02202,23.4012
5,MPHASIS,0.456203,0.020703,22.0359
6,TATACONSUM,0.283633,0.013165,21.5444
7,ALKEM,0.293808,0.014129,20.7949
8,SRF,0.380281,0.019147,19.8613
9,RAJESHEXPO,0.177585,0.008982,19.7715
10,PEL,0.41133,0.021618,19.0268
11,TECHM,0.388508,0.020505,18.9465
12,GUJENERGY,0.357289,0.019089,18.7173
13,ICICIPRULI,0.292216,0.016212,18.0251
14,COFORGE,0.426771,0.023956,17.8149
15,BAJAJFINSV,0.284562,0.016627,17.1145
16,LALPATHLAB,0.369294,0.02158,17.1124
17,GODREJCP,0.238648,0.014218,16.7853
18,APOLLOHOSP,0.482729,0.029039,16.6234
19,DIVISLAB,0.195001,0.011805,16.5189
20,TATACOMM,0.322498,0.019607,16.448
