Rank,Symbol,Momentum,Volatility,Score
1,DRREDDY,0.308832,0.011716,26.3594
2,OFSS,0.358273,0.014499,24.71
3,LUPIN,0.38808,0.015783,24.5888
4,CIPLA,0.469584,0.019197,24.4613
5,BOSCHLTD,0.235896,0.010321,22.8566
6,BHARATFORG,0.455191,0.019985,22.777
7,MARUTI,0.276568,0.012272,22.5364
8,KANSAINER,0.394411,0.017524,22.5064
9,MINDTREE,0.354207,0.016513,21.4503
10,TECHM,0.242511,0.011334,21.3973
11,SUNDARMFIN,0.383811,0.018904,20.3032
12,EICHERMOT,0.61177,0.030601,19.992
13,CYIENT,0.394188,0.019863,19.8458
14,BRITANNIA,0.459873,0.023235,19.7921
15,GFLLIMITED,0.462717,0.023938,19.3299
16,DIVISLAB,0.272984,0.014432,18.9152
17,MARICO,0.227398,0.012235,18.5859
18,EMAMILTD,0.359553,0.019599,18.3459
19,GILLETTE,0.267273,0.015191,17.5943
20,3MINDIA,0.430416,0.024553,17.5298
