Rank,Symbol,Momentum,Volatility,Score
1,TTKPRESTIG,0.313856,0.016875,18.5994
2,RAJESHEXPO,0.360938,0.022307,16.1803
3,APLLTD,0.344005,0.021679,15.8678
4,PAGEIND,0.396997,0.025109,15.8112
5,AJANTPHARM,0.448609,0.033465,13.4052
6,STAR,0.388306,0.034352,11.3038
7,INDUSTOWER,0.302462,0.027235,11.1055
8,UPL,0.329125,0.030287,10.8669
9,AUROPHARMA,0.330107,0.031545,10.4648
10,ZYDUSLIFE,0.228039,0.022253,10.2478
11,BHARTIARTL,0.198193,0.0194,10.2164
12,VOLTAS,0.299571,0.029871,10.029
13,MARICO,0.228791,0.024528,9.3279
14,BRITANNIA,0.221388,0.02527,8.7608
15,OFSS,0.113633,0.014053,8.0859
16,CENTURYTEX,0.323827,0.041763,7.754
17,CONCOR,0.181113,0.023627,7.6656
18,EICHERMOT,0.195494,0.026061,7.5012
19,DISHTV,0.222088,0.031953,6.9504
20,PIIND,0.150751,0.022928,6.575
