Rank,Symbol,Momentum,Volatility,Score
1,BAJAJ-AUTO,0.663736,0.025263,26.2728
2,HEROMOTOCO,0.37945,0.016148,23.4977
3,OFSS,0.726368,0.036948,19.6591
4,MARUTI,0.506272,0.026242,19.2927
5,SHREECEM,0.422234,0.022147,19.0647
6,RECLTD,0.352817,0.021912,16.1015
7,HINDZINC,0.375114,0.024611,15.2417
8,ULTRACEMCO,0.466741,0.031063,15.0257
9,MATRIXLABS,0.625287,0.046473,13.4548
10,NLCINDIA,0.381295,0.028761,13.2572
11,CIPLA,0.205826,0.015823,13.0078
12,M&M,0.454271,0.035336,12.8558
13,ASHOKLEY,0.319298,0.025068,12.7374
14,GRASIM,0.344926,0.027284,12.6419
15,JINDALSTEL,0.434422,0.035429,12.2616
16,NATIONALUM,0.332963,0.027219,12.2328
17,GMRAIRPORT,0.464996,0.03818,12.1792
18,MPHASIS,0.330233,0.027263,12.113
19,BAJAJHLDNG,0.422878,0.035749,11.8292
20,GSKCONS,0.204201,0.017371,11.755
