Rank,Symbol,Momentum,Volatility,Score
1,POLYCAB,0.196231,0.014555,13.4822
2,M&MFIN,0.257191,0.019751,13.0219
3,LINDEINDIA,0.223258,0.017982,12.4158
4,PERSISTENT,0.262853,0.02156,12.1918
5,OIL,0.322851,0.026977,11.9676
6,ZYDUSLIFE,0.197583,0.018283,10.8069
7,SUPREMEIND,0.20561,0.0195,10.5443
8,PAYTM,0.421106,0.040222,10.4694
9,ZFCVINDIA,0.089489,0.008826,10.1395
10,MPHASIS,0.152118,0.015301,9.942
11,CUMMINSIND,0.175057,0.01785,9.8073
12,SIEMENS,0.134308,0.014419,9.315
13,IOC,0.117974,0.012789,9.2244
14,ITC,0.125165,0.014093,8.8812
15,GODREJCP,0.09191,0.010723,8.5712
16,ONGC,0.122983,0.01461,8.4178
17,APLAPOLLO,0.173271,0.021198,8.1739
18,RAMCOCEM,0.112383,0.014937,7.5237
19,BOSCHLTD,0.082716,0.011078,7.4669
20,BRITANNIA,0.081611,0.011305,7.2192
