Rank,Symbol,Momentum,Volatility,Score
1,GSKCONS,0.211662,0.013651,15.5057
2,UBL,0.309879,0.022059,14.0475
3,INDIANB,0.490569,0.039709,12.3541
4,LTM,0.195957,0.016425,11.9301
5,PAGEIND,0.202205,0.017951,11.2646
6,ENGINERSIN,0.221966,0.020709,10.7181
7,LTTS,0.171655,0.016028,10.7096
8,ADANIENT,0.002179,0.000217,10.0302
9,SAIL,0.359793,0.035896,10.0232
10,VAKRANGEE,0.224532,0.022885,9.8113
11,LALPATHLAB,0.13904,0.014228,9.7719
12,HEXAWARE,0.249184,0.026022,9.576
13,VIJAYABANK,0.261444,0.027956,9.3519
14,EMAMILTD,0.119223,0.012801,9.3137
15,BHARTIARTL,0.244241,0.026762,9.1265
16,BALKRISIND,0.181006,0.020323,8.9066
17,BANKINDIA,0.463235,0.053023,8.7366
18,CROMPTON,0.160799,0.018948,8.4864
19,TCS,0.078305,0.009358,8.3676
20,SUNDARMFIN,0.123845,0.01508,8.2127
