Rank,Symbol,Momentum,Volatility,Score
1,PIDILITIND,0.536268,0.024179,22.1787
2,ITC,0.250874,0.019512,12.8576
3,PANACEABIO,0.390987,0.030814,12.6887
4,JINDALSTEL,0.200957,0.017844,11.2617
5,VEDL,0.94964,0.087839,10.8111
6,MARUTI,0.202633,0.018784,10.7877
7,SBIN,0.170292,0.015829,10.7583
8,GODFRYPHLP,0.221469,0.022432,9.8731
9,STERLINBIO,0.381498,0.040208,9.488
10,IPCL,0.197137,0.021989,8.9651
11,SUNDARMFIN,0.180125,0.021925,8.2154
12,CHENNPETRO,0.257583,0.031741,8.1153
13,OPTOCIRCUI,0.286109,0.037069,7.7183
14,TVSMOTOR,0.185926,0.024802,7.4965
15,AMTEKAUTO,0.322001,0.044179,7.2885
16,ABB,0.110234,0.015542,7.0926
17,KARURVYSYA,0.103524,0.014978,6.9116
18,BOSCHLTD,0.071993,0.01072,6.7159
19,ABAN,0.167371,0.025144,6.6566
20,PUNJABTRAC,0.137521,0.02077,6.621
