Rank,Symbol,Momentum,Volatility,Score
1,ADANIENSOL,0.468344,0.026221,17.8617
2,DHANI,0.437122,0.03784,11.552
3,FRETAIL,0.477627,0.043073,11.0888
4,IBULHSGFIN,0.763601,0.073596,10.3756
5,QUESS,0.349748,0.034829,10.042
6,ADANIGREEN,0.306387,0.030677,9.9875
7,BANDHANBNK,0.483187,0.04887,9.8872
8,HAL,0.295297,0.030057,9.8247
9,DALBHARAT,0.250711,0.025743,9.739
10,EDELWEISS,0.347439,0.037313,9.3114
11,RBLBANK,0.451389,0.049147,9.1845
12,ISEC,0.271449,0.030629,8.8626
13,HUDCO,0.382536,0.04512,8.4781
14,COROMANDEL,0.179126,0.022887,7.8267
15,TATACOMM,0.273998,0.035743,7.6658
16,ABCAPITAL,0.273843,0.03582,7.6451
17,GODREJAGRO,0.173901,0.022776,7.6353
18,IDBI,0.386591,0.050972,7.5844
19,BEL,0.223214,0.029979,7.4457
20,HEXAWARE,0.294605,0.039589,7.4416
