Rank,Symbol,Momentum,Volatility,Score
1,TTML,0.976434,0.048967,19.9405
2,ATGL,0.439196,0.030345,14.4735
3,LINDEINDIA,0.464182,0.032848,14.1313
4,SOLARINDS,0.318746,0.022685,14.0512
5,ADANIENT,0.034762,0.002889,12.0322
6,BAJAJHLDNG,0.267517,0.022943,11.66
7,CRISIL,0.268605,0.023382,11.4878
8,LTF,0.446128,0.039474,11.3018
9,M&MFIN,0.30513,0.02728,11.1849
10,ADANIPORTS,0.25118,0.023005,10.9185
11,BAJAJ-AUTO,0.177778,0.017492,10.1633
12,TATAELXSI,0.354491,0.035018,10.1232
13,CUMMINSIND,0.195533,0.019402,10.078
14,TATACONSUM,0.222475,0.022078,10.0768
15,M&M,0.211426,0.021371,9.8931
16,COLPAL,0.132346,0.013379,9.8917
17,PIIND,0.210302,0.021811,9.6421
18,BLUEDART,0.185316,0.019251,9.6261
19,NAM-INDIA,0.225445,0.023713,9.5072
20,ITC,0.153367,0.016202,9.466
