Rank,Symbol,Momentum,Volatility,Score
1,HEROMOTOCO,0.217479,0.015417,14.1066
2,MATRIXLABS,0.581655,0.042836,13.5787
3,HINDZINC,0.405073,0.032362,12.5169
4,WELSPUNIND,0.625926,0.050693,12.3474
5,KPIL,0.379281,0.032534,11.6579
6,BIOCON,0.314696,0.029711,10.5921
7,TATACOMM,0.342519,0.032594,10.5085
8,BAJAJHLDNG,0.355427,0.034166,10.4029
9,HINDALCO,0.3775,0.036882,10.2352
10,MPHASIS,0.252424,0.024869,10.1502
11,NCC,0.389016,0.042843,9.08
12,RECLTD,0.199875,0.022101,9.0436
13,TMPV,0.348168,0.040405,8.6169
14,CIPLA,0.173262,0.020138,8.6036
15,GAIL,0.222476,0.025945,8.575
16,ASHOKLEY,0.212903,0.025083,8.488
17,DCHL,0.39845,0.047549,8.3798
18,SHREECEM,0.180486,0.022056,8.1832
19,63MOONS,0.294832,0.036161,8.1533
20,LITL,0.306733,0.038049,8.0615
