Rank,Symbol,Momentum,Volatility,Score
1,JSWENERGY,0.435101,0.032985,13.191
2,ADANIENT,0.032452,0.002501,12.9761
3,SOLARINDS,0.235162,0.018868,12.4633
4,ABB,0.23967,0.020772,11.5381
5,PIDILITIND,0.12986,0.012549,10.348
6,TATACOMM,0.198103,0.021008,9.4299
7,TATACHEM,0.20661,0.022268,9.2785
8,GRINDWELL,0.17301,0.018863,9.1721
9,AMBUJACEM,0.091636,0.010159,9.0197
10,ASTRAL,0.15624,0.017596,8.8792
11,AFFLE,0.194693,0.022572,8.6253
12,THERMAX,0.157292,0.018556,8.4766
13,ABFRL,0.124735,0.017067,7.3087
14,APOLLOTYRE,0.138226,0.018967,7.2877
15,IGL,0.158217,0.021916,7.2193
16,IDBI,0.206849,0.028692,7.2094
17,NIACL,0.153661,0.021765,7.06
18,HAL,0.134979,0.019294,6.9959
19,ESCORTS,0.172775,0.025399,6.8024
20,BEL,0.125264,0.018463,6.7847
