Rank,Symbol,Momentum,Volatility,Score
1,ULTRACEMCO,0.144755,0.045095,3.21
2,BERGEPAINT,0.070883,0.032631,2.1722
3,MFSL,0.078816,0.037969,2.0758
4,ITC,0.063785,0.033994,1.8764
5,GAIL,0.053333,0.035896,1.4858
6,IPCL,0.05838,0.046339,1.2599
7,TATACONSUM,0.04719,0.039748,1.1872
8,JSL,0.064794,0.062968,1.029
9,HMT,0.068033,0.066709,1.0198
10,INFY,0.019795,0.027715,0.7142
11,ASIANPAINT,0.01735,0.028762,0.6032
12,AMBUJACEM,0.018319,0.034448,0.5318
13,WOCKPHARMA,0.01694,0.031944,0.5303
14,3MINDIA,0.01953,0.043477,0.4492
15,SCI,0.012395,0.034242,0.362
16,GRASIM,0.010771,0.044698,0.241
17,AMTEKAUTO,0.007779,0.036388,0.2138
18,J&KBANK,0.00815,0.038268,0.213
19,SAIL,0.010063,0.057854,0.1739
20,TATACOMM,0.009198,0.05449,0.1688
