Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.954678,0.048193,19.8093
2,CIPLA,0.175691,0.016197,10.8474
3,LUPIN,0.182288,0.017869,10.2013
4,GLAXO,0.108119,0.012463,8.6753
5,BATAINDIA,0.122665,0.016476,7.4449
6,DRREDDY,0.151172,0.020568,7.3497
7,AUROPHARMA,0.13413,0.020054,6.6885
8,SUNPHARMA,0.164447,0.024773,6.6382
9,RBLBANK,0.087676,0.014039,6.2453
10,JUBLFOOD,0.108672,0.017458,6.2249
11,PAGEIND,0.115504,0.018899,6.1115
12,APOLLOHOSP,0.129813,0.021331,6.0857
13,APLLTD,0.196667,0.03346,5.8776
14,BRITANNIA,0.069041,0.011892,5.8057
15,BAJFINANCE,0.105769,0.019071,5.546
16,SAIL,0.148789,0.02771,5.3694
17,INFY,0.070773,0.013697,5.1671
18,GLENMARK,0.088084,0.018472,4.7686
19,PRESTIGE,0.12968,0.027288,4.7523
20,ADANIENSOL,0.156667,0.033918,4.6189
