Rank,Symbol,Momentum,Volatility,Score
1,ENGINERSIN,0.424373,0.021652,19.5997
2,CONCOR,0.269931,0.016349,16.5106
3,ASHOKLEY,0.455414,0.02855,15.9516
4,KARURVYSYA,0.171754,0.011351,15.1307
5,PNB,0.381549,0.025637,14.8825
6,SBIN,0.250954,0.017032,14.7345
7,ACC,0.249106,0.017273,14.4214
8,IDFC,0.329806,0.022935,14.3801
9,FEDERALBNK,0.282956,0.019744,14.331
10,GFLLIMITED,0.374938,0.026444,14.1787
11,BANKBARODA,0.35841,0.026158,13.7018
12,BANKBARODA,0.35841,0.026158,13.7018
13,ORIENTBANK,0.377592,0.028105,13.435
14,JSWDULUX,0.153343,0.011813,12.9811
15,ADANIENT,0.00705,0.000545,12.9462
16,HINDALCO,0.330285,0.02576,12.8216
17,INDUSINDBK,0.266928,0.020897,12.7733
18,BEL,0.228911,0.017949,12.7537
19,JUBLPHARMA,0.401809,0.031672,12.6865
20,UNIONBANK,0.314496,0.024802,12.6802
