Rank,Symbol,Momentum,Volatility,Score
1,IBULHSGFIN,0.608027,0.039542,15.3765
2,LAURUSLABS,0.29746,0.022789,13.0529
3,CRISIL,0.27429,0.022415,12.237
4,TATACOMM,0.240112,0.020108,11.9409
5,SOLARINDS,0.303836,0.027181,11.1782
6,VGUARD,0.204963,0.019289,10.6259
7,PEL,0.309965,0.029673,10.4459
8,UNITDSPR,0.138286,0.013342,10.365
9,ISEC,0.245817,0.023842,10.3102
10,VBL,0.215281,0.021082,10.2118
11,MINDTREE,0.181703,0.018024,10.081
12,JSWENERGY,0.326566,0.032401,10.079
13,GUJENERGY,0.221542,0.022375,9.9015
14,ABB,0.168362,0.017078,9.8585
15,CHOLAHLDNG,0.184901,0.018846,9.8111
16,INFY,0.099925,0.010206,9.7908
17,ENDURANCE,0.171478,0.018492,9.273
18,TTKPRESTIG,0.235332,0.025642,9.1777
19,JMFINANCIL,0.201372,0.022665,8.8845
20,WHIRLPOOL,0.131799,0.014863,8.8674
