Rank,Symbol,Momentum,Volatility,Score
1,GODREJIND,0.732823,0.037571,19.505
2,LITL,0.796164,0.045785,17.3891
3,ESSAROIL,1.525265,0.09628,15.842
4,EIHOTEL,0.361399,0.02571,14.0569
5,VIDEOIND,0.75043,0.054949,13.657
6,CENTBOP,0.425584,0.036983,11.5074
7,BERGEPAINT,0.397306,0.03537,11.2329
8,NIRMA,0.56913,0.05109,11.1398
9,APOLLOTYRE,0.438108,0.03968,11.0411
10,PARSVNATH,0.308608,0.02961,10.4223
11,PUNJABTRAC,0.257755,0.027002,9.5456
12,ASHOKLEY,0.414248,0.043666,9.4867
13,ASIANHOTNR,0.149495,0.015978,9.3564
14,ANSALAPI,0.510462,0.055067,9.2698
15,TATACHEM,0.213534,0.023289,9.1689
16,JSL,0.374889,0.041132,9.1144
17,ASAHIINDIA,0.171971,0.019612,8.7686
18,TTML,0.403037,0.046573,8.6539
19,GILLETTE,0.181675,0.021181,8.5774
20,PFIZER,0.161816,0.018903,8.5602
