Rank,Symbol,Momentum,Volatility,Score
1,VAKRANGEE,0.205427,0.016427,12.5052
2,DIVISLAB,0.171098,0.015789,10.8363
3,KARURVYSYA,0.20178,0.020354,9.9133
4,AUROPHARMA,0.262441,0.028032,9.362
5,GMRAIRPORT,0.338558,0.0385,8.7937
6,PAGEIND,0.136275,0.017142,7.9499
7,ZYDUSLIFE,0.183917,0.023189,7.9312
8,COLPAL,0.110634,0.014376,7.6958
9,INDIGO,0.13729,0.01863,7.3693
10,IIFL,0.18572,0.025437,7.3013
11,CIPLA,0.106873,0.014976,7.1362
12,DRREDDY,0.094947,0.013497,7.0346
13,RAJESHEXPO,0.059423,0.008448,7.0338
14,PIDILITIND,0.084721,0.012071,7.0188
15,PNBHOUSING,0.163237,0.023818,6.8535
16,BALKRISIND,0.133251,0.019595,6.8003
17,THOMASCOOK,0.101553,0.015813,6.4222
18,MUTHOOTFIN,0.120958,0.019063,6.3452
19,PHOENIXLTD,0.09624,0.015182,6.339
20,DABUR,0.074328,0.012259,6.0633
