Rank,Symbol,Momentum,Volatility,Score
1,JYOTHYLAB,0.146999,0.014067,10.4503
2,TITAN,0.156773,0.016153,9.7053
3,THOMASCOOK,0.180358,0.020424,8.8305
4,HEXAWARE,0.197486,0.027196,7.2615
5,JUBLFOOD,0.158358,0.023108,6.8531
6,EXIDEIND,0.103182,0.016382,6.2985
7,BHARATFIN,0.082156,0.013253,6.1989
8,INDUSINDBK,0.073687,0.012596,5.85
9,BAJFINANCE,0.109756,0.019133,5.7365
10,SHRIRAMFIN,0.100761,0.020561,4.9006
11,TRENT,0.088435,0.018074,4.8929
12,AUBANK,0.086519,0.017874,4.8406
13,VAKRANGEE,0.292563,0.064217,4.5558
14,MARICO,0.065552,0.015193,4.3147
15,SHRIRAMCIT,0.085544,0.020352,4.2032
16,TV18BRDCST,0.119713,0.028721,4.1681
17,M&MFIN,0.08968,0.022642,3.9608
18,WHIRLPOOL,0.075672,0.01911,3.9597
19,NTPC,0.043798,0.011302,3.8752
20,DIVISLAB,0.062823,0.016484,3.8112
