Rank,Symbol,Momentum,Volatility,Score
1,OIL,0.198001,0.018415,10.7523
2,COALINDIA,0.134926,0.016559,8.148
3,RAJESHEXPO,0.104387,0.013153,7.9363
4,IGL,0.15451,0.020206,7.6468
5,HONAUT,0.179687,0.02531,7.0993
6,NAUKRI,0.162627,0.026385,6.1636
7,TATACHEM,0.096496,0.01574,6.1308
8,SYNGENE,0.108737,0.01847,5.8872
9,DIVISLAB,0.20198,0.035932,5.6212
10,ZFCVINDIA,0.087427,0.015651,5.5862
11,TECHM,0.081365,0.01528,5.3251
12,WHIRLPOOL,0.079483,0.01559,5.0982
13,GAIL,0.09085,0.017822,5.0975
14,BAJAJ-AUTO,0.066196,0.012998,5.0928
15,ONGC,0.068771,0.013822,4.9756
16,VTL,0.097964,0.020261,4.835
17,ASHOKLEY,0.090829,0.020406,4.4511
18,TVSMOTOR,0.08023,0.018458,4.3466
19,ABB,0.04928,0.01141,4.319
20,GILLETTE,0.038908,0.009138,4.2577
