Rank,Symbol,Momentum,Volatility,Score
1,WIPRO,0.091889,0.010508,8.745
2,BIOCON,0.128458,0.022173,5.7935
3,TCS,0.053909,0.010826,4.9797
4,HCLTECH,0.053202,0.013221,4.0241
5,ABB,0.06408,0.017305,3.703
6,OIL,0.047971,0.013283,3.6115
7,DRREDDY,0.061668,0.017465,3.5309
8,GILLETTE,0.031762,0.009052,3.509
9,INDHOTEL,0.064541,0.019331,3.3388
10,AUROPHARMA,0.078288,0.023697,3.3038
11,APLLTD,0.063218,0.020515,3.0815
12,LTM,0.069546,0.022998,3.024
13,INFY,0.035458,0.012114,2.927
14,AIAENG,0.04548,0.017034,2.6699
15,GFLLIMITED,0.040502,0.020293,1.9959
16,NMDC,0.043512,0.022628,1.923
17,GAIL,0.031433,0.018029,1.7434
18,BPCL,0.036578,0.021749,1.6818
19,DIVISLAB,0.026748,0.021121,1.2664
20,LTTS,0.031487,0.025931,1.2142
