Rank,Symbol,Momentum,Volatility,Score
1,NATIONALUM,0.258176,0.027546,9.3724
2,IDBI,0.346383,0.046635,7.4275
3,KAJARIACER,0.14723,0.02026,7.2669
4,JUSTDIAL,0.206123,0.032535,6.3355
5,ESSAROIL,0.21308,0.034244,6.2225
6,MINDTREE,0.134381,0.023141,5.8072
7,RELCAPITAL,0.184388,0.032121,5.7404
8,CENTRALBK,0.219549,0.038254,5.7393
9,OBEROIRLTY,0.17047,0.030434,5.6012
10,TECHM,0.103647,0.019926,5.2015
11,MARUTI,0.079096,0.016039,4.9315
12,DBCORP,0.058364,0.012524,4.6602
13,AIAENG,0.070939,0.015343,4.6235
14,WIPRO,0.075177,0.016837,4.4649
15,RPOWER,0.139224,0.031296,4.4486
16,RCOM,0.178899,0.04091,4.373
17,TORNTPOWER,0.159238,0.036649,4.3449
18,JSWENERGY,0.174797,0.044577,3.9212
19,INDUSINDBK,0.072685,0.018604,3.9069
20,SHRIRAMFIN,0.084945,0.021755,3.9046
