Rank,Symbol,Momentum,Volatility,Score
1,MUTHOOTFIN,0.464052,0.026643,17.4174
2,ADANIPOWER,0.404509,0.025376,15.9404
3,JPPOWER,0.407186,0.029707,13.7067
4,CANBK,0.356334,0.026013,13.6985
5,UNIONBANK,0.362951,0.026845,13.5202
6,ULTRACEMCO,0.149076,0.011317,13.1722
7,MFSL,0.232418,0.018308,12.6947
8,TECHM,0.225711,0.018366,12.2893
9,UNITECH,0.309973,0.025262,12.2702
10,LTF,0.135135,0.011031,12.25
11,APOLLOHOSP,0.153027,0.012538,12.2048
12,RELCAPITAL,0.34786,0.028644,12.1441
13,ANDHRABANK,0.249168,0.020654,12.0639
14,M&MFIN,0.216731,0.018269,11.8635
15,FEL,0.531854,0.045013,11.8156
16,JSWENERGY,0.303648,0.025906,11.7213
17,AUROPHARMA,0.297396,0.026017,11.431
18,MOTHERSON,0.225205,0.019703,11.43
19,ALBK,0.248936,0.021783,11.428
20,HDIL,0.412618,0.036211,11.3948
