Rank,Symbol,Momentum,Volatility,Score
1,ADANIGREEN,0.451891,0.022909,19.7258
2,GODREJIND,0.534203,0.030118,17.7368
3,QUESS,0.567078,0.034101,16.6296
4,IDEA,1.191919,0.074075,16.0908
5,HAL,0.328537,0.023103,14.2207
6,TATAPOWER,0.507042,0.036894,13.7434
7,IDBI,0.672457,0.052004,12.9308
8,IOB,0.475524,0.03798,12.5202
9,ENDURANCE,0.341436,0.028018,12.1862
10,JUBLPHARMA,0.47262,0.042217,11.195
11,BHEL,0.455814,0.045025,10.1235
12,INDHOTEL,0.427581,0.044583,9.5907
13,GMRAIRPORT,0.200565,0.021084,9.5127
14,BANKINDIA,0.284627,0.030246,9.4103
15,JINDALSTEL,0.584958,0.067713,8.6387
16,ATGL,0.286329,0.033372,8.58
17,AAVAS,0.350158,0.042553,8.2287
18,ENGINERSIN,0.240602,0.029265,8.2214
19,BAJAJHLDNG,0.285644,0.035013,8.1583
20,NBCC,0.384181,0.047444,8.0976
