Rank,Symbol,Momentum,Volatility,Score
1,AJANTPHARM,0.293682,0.020852,14.0843
2,TRENT,0.308628,0.025495,12.1053
3,COLPAL,0.120224,0.0113,10.6397
4,SUZLON,0.282577,0.026999,10.466
5,LUPIN,0.162857,0.017227,9.4538
6,BAJAJ-AUTO,0.121596,0.01354,8.9807
7,NYKAA,0.246811,0.027736,8.8985
8,DIXON,0.216349,0.02465,8.7769
9,TVSMOTOR,0.129711,0.01515,8.562
10,AUROPHARMA,0.128706,0.015691,8.2027
11,ASIANPAINT,0.087285,0.01078,8.0971
12,DELHIVERY,0.126399,0.015978,7.9106
13,PATANJALI,0.158237,0.020552,7.6995
14,LALPATHLAB,0.094476,0.012724,7.425
15,ETERNAL,0.19762,0.026751,7.3874
16,ALKEM,0.110278,0.014941,7.3809
17,VOLTAS,0.156643,0.022108,7.0855
18,SHRIRAMFIN,0.167059,0.023733,7.039
19,ASHOKLEY,0.120337,0.017389,6.9202
20,IPCALAB,0.101863,0.015491,6.5755
