Rank,Symbol,Momentum,Volatility,Score
1,THOMASCOOK,0.223731,0.015803,14.1573
2,PNB,0.335664,0.025396,13.2173
3,SBIN,0.198393,0.015098,13.1404
4,INDUSINDBK,0.20539,0.016096,12.7602
5,RBLBANK,0.189943,0.014984,12.6761
6,UNIONBANK,0.363766,0.028734,12.6596
7,EDELWEISS,0.436615,0.036283,12.0337
8,RAJESHEXPO,0.174619,0.014678,11.8964
9,COROMANDEL,0.163991,0.01391,11.7896
10,BANKBARODA,0.273762,0.023241,11.7792
11,GSPL,0.206962,0.017607,11.7544
12,FINCABLES,0.218322,0.018673,11.6917
13,HDFCBANK,0.108328,0.009361,11.5722
14,CUB,0.139638,0.012069,11.57
15,HINDPETRO,0.320048,0.027692,11.5574
16,INDIGO,0.283961,0.024813,11.4443
17,GUJENERGY,0.255617,0.023024,11.102
18,ACC,0.16921,0.015533,10.8934
19,MGL,0.164386,0.015107,10.8813
20,CANBK,0.259948,0.023975,10.8424
